file,index,ground_truth,predicted,confidence,evidence_type,inference_time
result_226.json,226,0,1,High,text_evidence,14.254155158996582
result_227.json,227,1,1,High,image_evidence,19.78990149497986
result_228.json,228,0,0,High,image_evidence,13.90069031715393
result_23.json,23,1,1,High,text_evidence,10.179210186004639
result_230.json,230,0,0,High,text_evidence,26.944252252578735
result_231.json,231,1,1,High,text_evidence,28.27417254447937
result_232.json,232,0,0,High,text_evidence,14.988946914672852
result_233.json,233,1,1,High,text_evidence,31.368062734603882
result_234.json,234,0,0,High,image_evidence,13.783493518829346
result_235.json,235,1,1,High,image_evidence,11.855942249298096
result_236.json,236,0,1,High,text_evidence,8.097756624221802
result_237.json,237,1,1,High,image_evidence,12.399954319000244
result_238.json,238,0,0,High,image_evidence,11.82938289642334
result_239.json,239,1,1,High,text_evidence,9.285755395889282
result_24.json,24,0,0,High,image_evidence,23.262892723083496
result_240.json,240,0,0,High,text_evidence,12.740200519561768
result_241.json,241,1,1,High,text_evidence,21.27022099494934
result_244.json,244,0,0,High,image_evidence,10.72399640083313
result_245.json,245,1,1,High,text_evidence,10.31763243675232
result_246.json,246,0,0,High,text_evidence,7.248327732086182
result_247.json,247,1,1,High,text_evidence,13.149476528167725
result_248.json,248,0,0,High,image_evidence,14.271504640579224
result_249.json,249,1,1,High,image_evidence,8.034024238586426
result_25.json,25,1,1,High,image_evidence,8.03836989402771
result_250.json,250,0,1,High,text_evidence,29.604295253753662
result_251.json,251,1,1,High,image_evidence,34.105000734329224
result_252.json,252,0,0,High,text_evidence,17.263686895370483
result_253.json,253,1,1,High,text_evidence,14.55745530128479
result_254.json,254,0,0,High,text_evidence,10.849493741989136
result_255.json,255,1,1,High,text_evidence,10.033487558364868
result_256.json,256,0,1,High,image_evidence,9.926079034805298
result_257.json,257,1,1,High,image_evidence,12.373363971710205
result_258.json,258,0,0,High,text_evidence,23.28152084350586
result_259.json,259,1,1,High,text_evidence,20.565744161605835
result_26.json,26,0,0,High,image_evidence,16.417318105697632
result_260.json,260,0,0,High,text_evidence,13.274044752120972
result_261.json,261,1,1,High,text_evidence,23.842319011688232
result_264.json,264,0,0,High,image_evidence,19.722962141036987
result_265.json,265,1,1,High,text_evidence,24.550926208496094
result_266.json,266,0,1,High,text_evidence,11.179664373397827
result_267.json,267,1,1,High,text_evidence,12.673096179962158
result_268.json,268,0,0,High,text_evidence,8.31343936920166
result_269.json,269,1,1,High,text_evidence,12.71294903755188
result_27.json,27,1,1,High,text_evidence,12.619569301605225
result_270.json,270,0,0,High,text_evidence,15.76370906829834
result_271.json,271,1,1,High,image_evidence,15.352272510528564
result_274.json,274,0,1,High,image_evidence,9.492857933044434
result_275.json,275,1,1,High,text_evidence,11.135846853256226
result_276.json,276,0,0,High,text_evidence,9.395183801651001
result_277.json,277,1,1,High,image_evidence,11.847258806228638
result_278.json,278,0,0,High,image_evidence,11.564886569976807
result_279.json,279,1,1,High,image_evidence,16.020167589187622
result_28.json,28,0,0,High,text_evidence,13.012677431106567
result_280.json,280,0,0,High,text_evidence,16.026835203170776
result_281.json,281,1,1,High,text_evidence,13.39614462852478
result_282.json,282,0,0,High,image_evidence,10.81563663482666
result_283.json,283,1,1,High,text_evidence,7.531447887420654
result_284.json,284,0,1,High,text_evidence,11.616779804229736
result_285.json,285,1,1,High,image_evidence,15.529735803604126
result_286.json,286,0,0,High,text_evidence,11.203502655029297
result_287.json,287,1,1,High,image_evidence,14.6566162109375
result_288.json,288,0,0,High,image_evidence,20.019880533218384
result_289.json,289,1,1,High,text_evidence,13.78708004951477
result_29.json,29,1,1,High,text_evidence,11.355056285858154
result_290.json,290,0,0,High,text_evidence,17.210780382156372
result_3.json,3,1,1,High,text_evidence,11.083807468414307
result_30.json,30,0,0,High,text_evidence,11.47719120979309
result_3000.json,3000,0,0,High,text_evidence,30.28725838661194
result_3001.json,3001,1,1,High,image_evidence,20.607688188552856
result_3002.json,3002,0,0,High,image_evidence,19.026249170303345
result_3003.json,3003,1,1,High,text_evidence,15.296414613723755
result_3004.json,3004,0,0,High,text_evidence,17.54269289970398
result_3005.json,3005,1,1,High,text_evidence,20.15659737586975
result_3006.json,3006,0,0,High,text_evidence,25.01138973236084
result_3007.json,3007,1,1,High,text_evidence,20.616286277770996
result_3008.json,3008,0,0,High,text_evidence,10.83879542350769
result_3009.json,3009,1,1,High,text_evidence,13.295176982879639
result_3010.json,3010,0,0,High,text_evidence,14.929659843444824
result_3011.json,3011,1,1,High,text_evidence,10.491170406341553
result_3012.json,3012,0,0,High,image_evidence,15.263879537582397
result_3013.json,3013,1,1,High,text_evidence,16.132952213287354
result_3014.json,3014,0,1,High,text_evidence,25.500357627868652
result_3015.json,3015,1,1,High,image_evidence,13.161925792694092
result_3016.json,3016,0,0,High,image_evidence,10.321254014968872
result_3017.json,3017,1,1,High,image_evidence,11.12482237815857
result_3018.json,3018,0,0,High,image_evidence,17.723450899124146
result_3019.json,3019,1,1,High,text_evidence,10.860254526138306
result_3020.json,3020,0,0,High,image_evidence,13.602659463882446
result_3021.json,3021,1,1,High,text_evidence,13.971047401428223
result_3022.json,3022,0,0,High,text_evidence,10.568042516708374
result_3023.json,3023,1,1,High,image_evidence,24.56859254837036
result_3024.json,3024,0,0,High,image_evidence,10.157871723175049
result_3025.json,3025,1,1,High,image_evidence,15.962576389312744
result_3026.json,3026,0,1,High,image_evidence,13.47908616065979
result_3027.json,3027,1,1,High,text_evidence,10.427813053131104
result_3028.json,3028,0,1,High,image_evidence,15.351469039916992
result_3029.json,3029,1,1,High,text_evidence,11.934032440185547
result_3030.json,3030,0,0,High,text_evidence,19.362654209136963
result_3031.json,3031,1,0,High,image_evidence,9.565059185028076
result_3032.json,3032,0,0,High,image_evidence,11.719405174255371
result_3033.json,3033,1,1,High,text_evidence,9.077115058898926
result_3034.json,3034,0,0,High,text_evidence,15.228616952896118
result_3035.json,3035,1,1,High,image_evidence,20.84865403175354
result_3036.json,3036,0,0,High,image_evidence,11.280707836151123
result_3037.json,3037,1,0,High,image_evidence,16.145599603652954
result_3038.json,3038,0,0,High,text_evidence,11.010891437530518
result_3039.json,3039,1,0,High,text_evidence,34.314146995544434
result_3040.json,3040,0,0,High,text_evidence,9.28696346282959
result_3041.json,3041,1,1,High,image_evidence,16.386345863342285
result_3042.json,3042,0,0,High,text_evidence,11.976823568344116
result_3043.json,3043,1,1,High,image_evidence,14.360731363296509
result_3044.json,3044,0,0,High,text_evidence,18.25842571258545
result_3045.json,3045,1,1,High,text_evidence,14.166066408157349
result_3046.json,3046,0,0,High,image_evidence,12.186184167861938
result_3047.json,3047,1,1,High,text_evidence,9.810570001602173
result_3048.json,3048,0,0,High,text_evidence,12.394532203674316
result_3049.json,3049,1,1,High,image_evidence,14.965600490570068
result_3050.json,3050,0,0,High,text_evidence,11.463040113449097
result_3051.json,3051,1,1,High,image_evidence,13.855416059494019
result_3053.json,3053,1,0,High,text_evidence,8.465101957321167
result_3054.json,3054,0,1,High,text_evidence,14.803183794021606
result_3055.json,3055,1,1,High,image_evidence,13.539336442947388
result_3056.json,3056,0,0,High,text_evidence,7.512521266937256
result_3057.json,3057,1,1,High,text_evidence,12.833820819854736
result_3058.json,3058,0,0,High,text_evidence,13.585258483886719
result_3059.json,3059,1,1,High,image_evidence,11.112003326416016
result_3060.json,3060,0,1,High,text_evidence,9.882575750350952
result_3061.json,3061,1,0,High,image_evidence,11.229618549346924
result_3062.json,3062,0,0,High,text_evidence,13.59597396850586
result_3063.json,3063,1,1,High,text_evidence,10.954785585403442
result_3064.json,3064,0,0,High,image_evidence,11.878740787506104
result_3065.json,3065,1,1,High,text_evidence,8.164341926574707
result_3066.json,3066,0,1,High,text_evidence,9.630888938903809
result_3068.json,3068,0,0,High,image_evidence,13.600957870483398
result_3069.json,3069,1,1,High,text_evidence,19.382745027542114
result_3070.json,3070,0,1,High,text_evidence,10.960999727249146
result_3071.json,3071,1,1,High,image_evidence,12.138450860977173
result_3072.json,3072,0,0,High,text_evidence,7.622765779495239
result_3073.json,3073,1,1,High,image_evidence,10.390589952468872
result_3074.json,3074,0,0,High,image_evidence,17.848692893981934
result_3075.json,3075,1,1,High,image_evidence,18.179183959960938
result_3076.json,3076,0,0,High,text_evidence,12.979523420333862
result_3077.json,3077,1,1,High,image_evidence,17.47966241836548
result_3078.json,3078,0,0,High,text_evidence,8.559603691101074
result_3079.json,3079,1,1,High,text_evidence,12.096617460250854
result_3080.json,3080,0,0,High,text_evidence,21.648841381072998
result_3081.json,3081,1,1,High,text_evidence,11.116657972335815
result_3082.json,3082,0,0,High,text_evidence,9.11314582824707
result_3083.json,3083,1,1,High,image_evidence,13.522199392318726
result_3084.json,3084,0,0,High,text_evidence,11.2085440158844
result_3085.json,3085,1,0,High,image_evidence,15.438927412033081
result_3086.json,3086,0,0,High,image_evidence,15.701133966445923
result_3087.json,3087,1,1,High,image_evidence,13.387284755706787
result_3088.json,3088,0,0,High,text_evidence,8.917837858200073
result_3089.json,3089,1,1,High,text_evidence,7.829131126403809
result_3090.json,3090,0,0,High,image_evidence,19.60701823234558
result_3091.json,3091,1,1,High,text_evidence,11.456156969070435
result_3092.json,3092,0,0,High,text_evidence,15.36280870437622
result_3093.json,3093,1,1,High,text_evidence,17.16880512237549
result_3094.json,3094,0,0,High,text_evidence,12.869706392288208
result_3095.json,3095,1,1,High,text_evidence,22.716253519058228
result_3096.json,3096,0,0,High,text_evidence,14.185583353042603
result_3097.json,3097,1,1,High,image_evidence,19.612204790115356
result_3098.json,3098,0,0,High,text_evidence,18.352118015289307
result_3099.json,3099,1,1,Low,text_evidence,9.996374368667603
result_31.json,31,1,1,High,image_evidence,14.220076084136963
result_3100.json,3100,0,0,High,image_evidence,19.6566162109375
result_3101.json,3101,1,0,High,text_evidence,9.987640619277954
result_3102.json,3102,0,0,High,image_evidence,14.949203252792358
result_3103.json,3103,1,0,High,image_evidence,20.970001935958862
result_3104.json,3104,0,0,High,text_evidence,8.803680419921875
result_3105.json,3105,1,1,High,image_evidence,8.362681150436401
result_3106.json,3106,0,0,High,image_evidence,13.653491735458374
result_3107.json,3107,1,1,High,text_evidence,17.14441227912903
result_3108.json,3108,0,0,High,text_evidence,14.73981523513794
result_3109.json,3109,1,1,High,image_evidence,16.01540470123291
result_3110.json,3110,0,1,High,text_evidence,19.079832077026367
result_3111.json,3111,1,0,High,image_evidence,14.214065790176392
result_3112.json,3112,0,0,High,text_evidence,32.684553384780884
result_3113.json,3113,1,0,High,text_evidence,20.267239332199097
result_3114.json,3114,0,1,High,text_evidence,16.15763807296753
result_3115.json,3115,1,1,High,text_evidence,9.7326078414917
result_3116.json,3116,0,0,High,text_evidence,10.774866342544556
result_3117.json,3117,1,1,High,image_evidence,16.918275594711304
result_3118.json,3118,0,1,High,text_evidence,11.018795728683472
result_3119.json,3119,1,1,High,image_evidence,12.02446985244751
result_3120.json,3120,0,1,High,text_evidence,10.549592971801758
result_3121.json,3121,1,0,High,text_evidence,9.484824419021606
result_3122.json,3122,0,1,High,text_evidence,11.50037407875061
result_3123.json,3123,1,1,High,image_evidence,27.889432191848755
result_3124.json,3124,0,1,High,text_evidence,16.44170069694519
result_3125.json,3125,1,1,High,text_evidence,11.94950270652771
result_3126.json,3126,0,0,High,image_evidence,13.509837865829468
result_3127.json,3127,1,1,High,text_evidence,14.77295207977295
result_3128.json,3128,0,0,High,text_evidence,14.277899980545044
result_3129.json,3129,1,0,High,text_evidence,9.982727289199829
result_3130.json,3130,0,0,High,text_evidence,12.98590087890625
result_3131.json,3131,1,0,High,text_evidence,10.074864864349365
result_3132.json,3132,0,0,High,text_evidence,17.58380103111267
result_3133.json,3133,1,1,High,image_evidence,14.979430675506592
result_3134.json,3134,0,0,High,image_evidence,21.351710319519043
result_3135.json,3135,1,0,High,text_evidence,24.425897121429443
result_3136.json,3136,0,0,High,image_evidence,12.40967345237732
result_3137.json,3137,1,1,High,image_evidence,14.851741552352905
result_3138.json,3138,0,0,High,text_evidence,11.338823318481445
result_3139.json,3139,1,1,High,text_evidence,11.54591679573059
result_3140.json,3140,0,0,High,text_evidence,9.195505380630493
result_3141.json,3141,1,1,High,image_evidence,11.896728038787842
result_3142.json,3142,0,0,High,text_evidence,23.353780508041382
result_3143.json,3143,1,1,High,image_evidence,11.574555397033691
result_3144.json,3144,0,0,High,text_evidence,19.450822830200195
result_3145.json,3145,1,0,High,text_evidence,10.713842391967773
result_3146.json,3146,0,0,High,text_evidence,16.375393390655518
result_3147.json,3147,1,1,High,text_evidence,13.835706233978271
result_3148.json,3148,0,0,High,image_evidence,9.28294849395752
result_3149.json,3149,1,1,High,image_evidence,12.776297092437744
result_3150.json,3150,0,0,High,text_evidence,12.524842977523804
result_3151.json,3151,1,1,High,text_evidence,23.852874755859375
result_3152.json,3152,0,0,High,text_evidence,10.985254049301147
result_3155.json,3155,1,0,High,image_evidence,8.634662389755249
result_3156.json,3156,0,1,High,text_evidence,10.891820430755615
result_3157.json,3157,1,1,Low,image_evidence,10.026632070541382
result_3158.json,3158,0,0,High,text_evidence,19.706032752990723
result_3159.json,3159,1,0,High,text_evidence,13.67821455001831
result_3160.json,3160,0,0,High,image_evidence,11.632543563842773
result_3161.json,3161,1,1,High,text_evidence,12.003323316574097
result_3162.json,3162,0,0,High,text_evidence,16.38230276107788
result_3163.json,3163,1,1,High,text_evidence,14.39668607711792
result_3164.json,3164,0,0,High,text_evidence,16.5417697429657
result_3165.json,3165,1,1,High,image_evidence,23.525820016860962
result_3166.json,3166,0,0,High,text_evidence,8.965848207473755
result_3167.json,3167,1,1,High,text_evidence,10.195914268493652
result_3168.json,3168,0,0,High,text_evidence,13.938340663909912
result_3169.json,3169,1,1,High,image_evidence,15.270353078842163
result_3170.json,3170,0,0,High,text_evidence,14.384535074234009
result_3171.json,3171,1,1,High,image_evidence,14.312410831451416
result_3172.json,3172,0,0,High,text_evidence,12.908132553100586
result_3173.json,3173,1,1,High,image_evidence,14.41578722000122
result_3174.json,3174,0,0,High,text_evidence,13.020799398422241
result_3175.json,3175,1,0,High,image_evidence,20.483179330825806
result_3176.json,3176,0,0,High,text_evidence,10.158076286315918
result_3177.json,3177,1,0,High,text_evidence,8.096497058868408
result_3178.json,3178,0,0,High,text_evidence,18.9513099193573
result_3179.json,3179,1,1,High,text_evidence,12.542642593383789
result_3180.json,3180,0,0,High,text_evidence,12.121040105819702
result_3181.json,3181,1,0,High,text_evidence,14.28576922416687
result_3182.json,3182,0,0,High,image_evidence,17.52666997909546
result_3183.json,3183,1,1,High,image_evidence,12.845839738845825
result_3184.json,3184,0,0,High,text_evidence,12.029646158218384
result_3185.json,3185,1,0,High,text_evidence,10.576958894729614
result_3186.json,3186,0,1,High,image_evidence,10.602189064025879
result_3187.json,3187,1,1,High,image_evidence,7.9981536865234375
result_3188.json,3188,0,0,High,text_evidence,9.971386194229126
result_3189.json,3189,1,1,High,text_evidence,11.557031869888306
result_3190.json,3190,0,0,High,image_evidence,12.740362882614136
result_3191.json,3191,1,0,High,image_evidence,13.130994319915771
result_3192.json,3192,0,0,High,image_evidence,11.791948556900024
result_3194.json,3194,0,0,High,image_evidence,19.296005487442017
result_3195.json,3195,1,0,High,image_evidence,24.18410038948059
result_3196.json,3196,0,1,High,text_evidence,14.237671375274658
result_3197.json,3197,1,1,High,image_evidence,15.433874130249023
result_3198.json,3198,0,0,High,text_evidence,17.68134880065918
result_3199.json,3199,1,1,High,image_evidence,23.03418207168579
result_32.json,32,0,0,High,text_evidence,12.526108741760254
result_33.json,33,1,1,High,image_evidence,12.688664674758911
result_34.json,34,0,0,High,text_evidence,11.868908882141113
result_35.json,35,1,1,High,image_evidence,13.018900156021118
result_36.json,36,0,0,High,text_evidence,10.531157493591309
result_37.json,37,1,1,High,text_evidence,11.305535554885864
result_38.json,38,0,0,High,text_evidence,13.710723638534546
result_39.json,39,1,1,High,text_evidence,11.571824789047241
result_40.json,40,0,0,High,text_evidence,8.90737009048462
result_4000.json,4000,0,0,High,text_evidence,25.01235318183899
result_4001.json,4001,1,1,High,image_evidence,28.67361283302307
result_4002.json,4002,0,0,High,text_evidence,15.997658491134644
result_4003.json,4003,1,1,High,text_evidence,20.17820978164673
result_4004.json,4004,0,0,High,text_evidence,9.175971984863281
result_4005.json,4005,1,1,High,text_evidence,15.106045961380005
result_4006.json,4006,0,0,High,text_evidence,20.359948873519897
result_4007.json,4007,1,1,High,image_evidence,14.135285139083862
result_4008.json,4008,0,0,High,text_evidence,19.524932146072388
result_4009.json,4009,1,1,High,text_evidence,11.174359321594238
result_4010.json,4010,0,0,High,text_evidence,32.90741157531738
result_4011.json,4011,1,1,High,text_evidence,14.877987146377563
result_4012.json,4012,0,1,High,image_evidence,20.87781524658203
result_4013.json,4013,1,1,High,image_evidence,16.60838007926941
result_4014.json,4014,0,0,High,text_evidence,13.243021726608276
result_4015.json,4015,1,1,High,image_evidence,29.32404589653015
result_4016.json,4016,0,0,High,text_evidence,18.41908311843872
result_4017.json,4017,1,1,High,image_evidence,12.443789720535278
result_4018.json,4018,0,0,High,text_evidence,10.916559934616089
result_4019.json,4019,1,1,High,text_evidence,11.877874851226807
result_4020.json,4020,0,1,High,text_evidence,20.689348220825195
result_4021.json,4021,1,1,High,text_evidence,15.033583402633667
result_4022.json,4022,0,0,High,image_evidence,20.49722385406494
result_4023.json,4023,1,1,High,image_evidence,12.455094337463379
result_4024.json,4024,0,1,High,text_evidence,16.62582755088806
result_4025.json,4025,1,1,High,text_evidence,11.064841985702515
result_4028.json,4028,0,0,High,text_evidence,20.20543336868286
result_4029.json,4029,1,1,High,text_evidence,8.782218217849731
result_4030.json,4030,0,1,High,image_evidence,16.67651891708374
result_4031.json,4031,1,1,High,text_evidence,12.907682418823242
result_4032.json,4032,0,0,High,text_evidence,25.34102773666382
result_4033.json,4033,1,1,High,image_evidence,19.59921932220459
result_4034.json,4034,0,0,High,text_evidence,9.674164533615112
result_4035.json,4035,1,1,High,text_evidence,11.150146722793579
result_4036.json,4036,0,0,High,image_evidence,27.158210515975952
result_4037.json,4037,1,1,High,image_evidence,22.935556650161743
result_4038.json,4038,0,0,High,text_evidence,16.84503436088562
result_4039.json,4039,1,1,High,text_evidence,18.348787784576416
result_4040.json,4040,0,0,High,text_evidence,9.020483016967773
result_4041.json,4041,1,1,High,image_evidence,17.920563459396362
result_4042.json,4042,0,0,High,text_evidence,10.856091976165771
result_4043.json,4043,1,1,High,text_evidence,17.322080373764038
result_4044.json,4044,0,0,High,image_evidence,8.358206033706665
result_4045.json,4045,1,1,High,image_evidence,18.537676572799683
result_4046.json,4046,0,0,High,text_evidence,9.63675832748413
result_4047.json,4047,1,1,High,text_evidence,16.802430391311646
result_4048.json,4048,0,0,High,text_evidence,15.279627084732056
result_4049.json,4049,1,1,High,text_evidence,17.82331395149231
result_4050.json,4050,0,0,High,text_evidence,11.607554912567139
result_4051.json,4051,1,1,High,text_evidence,15.989721775054932
result_4052.json,4052,0,0,High,text_evidence,12.51573920249939
result_4053.json,4053,1,1,High,text_evidence,11.10010027885437
result_4054.json,4054,0,0,High,text_evidence,8.012543678283691
result_4055.json,4055,1,1,High,text_evidence,9.93625020980835
result_4056.json,4056,0,0,High,text_evidence,10.526597261428833
result_4057.json,4057,1,1,High,text_evidence,16.209052801132202
result_4058.json,4058,0,0,High,text_evidence,12.777976274490356
result_4059.json,4059,1,1,High,image_evidence,12.22461485862732
result_4062.json,4062,0,0,High,text_evidence,12.695069313049316
result_4063.json,4063,1,1,High,text_evidence,12.464821338653564
result_4064.json,4064,0,1,High,text_evidence,9.386217832565308
result_4065.json,4065,1,1,High,image_evidence,16.874467134475708
result_4066.json,4066,0,0,High,text_evidence,10.802222490310669
result_4067.json,4067,1,1,High,text_evidence,11.58477520942688
result_4068.json,4068,0,0,High,text_evidence,9.893611669540405
result_4069.json,4069,1,1,High,text_evidence,15.510282039642334
result_4070.json,4070,0,0,High,text_evidence,12.992579698562622
result_4071.json,4071,1,1,High,text_evidence,14.778874635696411
result_4072.json,4072,0,1,High,image_evidence,14.613100528717041
result_4073.json,4073,1,1,High,text_evidence,13.316739797592163
result_4074.json,4074,0,0,High,text_evidence,25.139803647994995
result_4075.json,4075,1,0,High,image_evidence,22.68729519844055
result_4076.json,4076,0,0,High,text_evidence,12.219517469406128
result_4077.json,4077,1,1,High,image_evidence,24.4112069606781
result_4078.json,4078,0,0,High,text_evidence,10.466264486312866
result_4079.json,4079,1,1,High,text_evidence,18.944487810134888
result_4080.json,4080,0,0,High,image_evidence,8.482847929000854
result_4081.json,4081,1,1,High,text_evidence,8.463919162750244
result_4082.json,4082,0,0,High,text_evidence,8.764181852340698
result_4083.json,4083,1,1,High,text_evidence,14.782011032104492
result_4086.json,4086,0,0,High,text_evidence,19.00558853149414
result_4087.json,4087,1,1,High,text_evidence,11.534692525863647
result_4088.json,4088,0,0,High,text_evidence,13.333348751068115
result_4089.json,4089,1,1,High,image_evidence,14.269712448120117
result_4090.json,4090,0,0,High,text_evidence,9.510896921157837
result_4091.json,4091,1,1,High,image_evidence,18.940527200698853
result_4092.json,4092,0,1,High,text_evidence,12.642092943191528
result_4093.json,4093,1,1,High,text_evidence,11.443549394607544
result_4094.json,4094,0,0,High,image_evidence,11.645580291748047
result_4095.json,4095,1,1,High,image_evidence,20.72809147834778
result_4096.json,4096,0,0,High,text_evidence,12.79116177558899
result_4097.json,4097,1,1,High,text_evidence,15.774399280548096
result_4098.json,4098,0,1,High,image_evidence,9.555215835571289
result_4099.json,4099,1,1,High,image_evidence,10.173569679260254
result_41.json,41,1,1,High,text_evidence,7.22508692741394
result_4102.json,4102,0,0,High,text_evidence,9.881162881851196
result_4103.json,4103,1,1,High,text_evidence,9.659285068511963
result_4104.json,4104,0,0,High,text_evidence,8.308033466339111
result_4105.json,4105,1,1,High,image_evidence,12.705260276794434
result_4106.json,4106,0,0,High,text_evidence,11.494478225708008
result_4107.json,4107,1,0,High,image_evidence,8.231645822525024
result_4108.json,4108,0,0,High,image_evidence,15.545437097549438
result_4109.json,4109,1,1,High,text_evidence,11.350469827651978
result_4110.json,4110,0,0,High,text_evidence,11.628445863723755
result_4111.json,4111,1,1,High,text_evidence,13.817089080810547
result_4114.json,4114,0,0,High,text_evidence,15.737650871276855
result_4115.json,4115,1,1,High,text_evidence,9.794482231140137
result_4116.json,4116,0,1,High,text_evidence,29.069592475891113
result_4117.json,4117,1,1,High,text_evidence,16.954638242721558
result_4118.json,4118,0,1,High,text_evidence,23.744327783584595
result_4119.json,4119,1,1,High,text_evidence,13.483829021453857
result_4120.json,4120,0,1,High,text_evidence,10.302881717681885
result_4121.json,4121,1,1,High,image_evidence,10.219655990600586
result_4124.json,4124,0,0,High,text_evidence,15.066179513931274
result_4126.json,4126,0,0,High,text_evidence,12.915850639343262
result_4127.json,4127,1,1,High,image_evidence,26.51386260986328
result_4128.json,4128,0,0,High,image_evidence,13.870321989059448
result_4129.json,4129,1,1,High,text_evidence,11.142622947692871
result_4130.json,4130,0,0,High,text_evidence,18.384162664413452
result_4131.json,4131,1,1,High,image_evidence,18.051477909088135
result_4132.json,4132,0,0,High,text_evidence,9.956111907958984
result_4133.json,4133,1,1,High,text_evidence,9.558013439178467
result_4134.json,4134,0,0,High,text_evidence,12.021607875823975
result_4135.json,4135,1,1,High,image_evidence,15.690419912338257
result_4136.json,4136,0,0,High,text_evidence,7.426945924758911
result_4137.json,4137,1,1,High,text_evidence,11.191684246063232
result_4138.json,4138,0,0,High,image_evidence,11.471274375915527
result_4139.json,4139,1,1,High,image_evidence,13.860049724578857
result_4140.json,4140,0,1,High,text_evidence,12.559273481369019
result_4141.json,4141,1,1,High,image_evidence,13.822085857391357
result_4142.json,4142,0,0,High,text_evidence,13.296377182006836
result_4143.json,4143,1,1,High,image_evidence,23.5912766456604
result_4144.json,4144,0,0,High,image_evidence,9.764891862869263
result_4146.json,4146,0,0,High,image_evidence,14.725449323654175
result_4147.json,4147,1,1,High,image_evidence,10.789963006973267
result_4150.json,4150,0,0,High,text_evidence,18.250689029693604
result_4151.json,4151,1,1,High,text_evidence,21.658894777297974
result_4152.json,4152,0,0,High,image_evidence,17.469749689102173
result_4153.json,4153,1,1,High,text_evidence,17.521794319152832
result_4154.json,4154,0,0,High,image_evidence,16.706777095794678
result_4155.json,4155,1,1,High,text_evidence,22.502113342285156
result_4156.json,4156,0,0,High,image_evidence,9.852811098098755
result_4160.json,4160,0,0,High,text_evidence,11.344393491744995
result_4161.json,4161,1,1,High,text_evidence,10.402606725692749
result_4162.json,4162,0,0,High,text_evidence,12.5718514919281
result_4163.json,4163,1,0,High,text_evidence,12.069851875305176
result_4164.json,4164,0,0,High,text_evidence,17.49145269393921
result_4165.json,4165,1,1,High,text_evidence,9.955662727355957
result_4166.json,4166,0,0,High,text_evidence,19.132311820983887
result_4167.json,4167,1,1,High,text_evidence,9.186603784561157
result_4168.json,4168,0,0,High,image_evidence,8.790702819824219
result_4169.json,4169,1,1,High,image_evidence,10.604824542999268
result_4170.json,4170,0,0,High,text_evidence,11.008907794952393
result_4171.json,4171,1,1,High,text_evidence,7.962774753570557
result_4172.json,4172,0,0,High,text_evidence,26.43196940422058
result_4173.json,4173,1,1,High,text_evidence,12.666857481002808
result_4174.json,4174,0,1,Medium,text_evidence,15.56491756439209
result_4175.json,4175,1,1,High,text_evidence,12.062891006469727
result_4176.json,4176,0,1,High,text_evidence,14.373427629470825
result_4177.json,4177,1,1,High,image_evidence,19.341783046722412
result_4178.json,4178,0,0,High,image_evidence,10.848861932754517
result_4179.json,4179,1,1,High,image_evidence,8.197195053100586
result_4180.json,4180,0,1,High,image_evidence,19.41606044769287
result_4182.json,4182,0,0,High,text_evidence,12.999306917190552
result_4183.json,4183,1,1,High,image_evidence,14.260223627090454
result_4184.json,4184,0,0,High,text_evidence,20.396275997161865
result_4185.json,4185,1,1,High,text_evidence,10.609995365142822
result_4186.json,4186,0,0,High,text_evidence,14.148739099502563
result_4187.json,4187,1,1,High,text_evidence,14.222457647323608
result_4188.json,4188,0,0,High,text_evidence,13.765899658203125
result_4189.json,4189,1,1,High,text_evidence,10.16577410697937
result_4190.json,4190,0,0,High,text_evidence,10.854566812515259
result_4191.json,4191,1,1,High,image_evidence,19.91272497177124
result_4194.json,4194,0,0,High,text_evidence,15.784502029418945
result_4195.json,4195,1,1,High,text_evidence,14.859474420547485
result_4196.json,4196,0,0,High,text_evidence,12.51859426498413
result_4197.json,4197,1,1,High,image_evidence,16.624238967895508
result_4198.json,4198,0,0,High,image_evidence,21.54007625579834
result_4199.json,4199,1,1,High,text_evidence,11.375201940536499
result_42.json,42,0,0,High,image_evidence,10.162145853042603
result_4200.json,4200,0,0,High,text_evidence,11.086292028427124
result_4201.json,4201,1,1,High,text_evidence,14.219940185546875
result_4202.json,4202,0,1,High,image_evidence,14.22527551651001
result_4203.json,4203,1,1,High,text_evidence,10.721922397613525
result_4204.json,4204,0,0,High,image_evidence,9.525725364685059
result_4205.json,4205,1,1,High,image_evidence,8.74021029472351
result_4206.json,4206,0,0,High,text_evidence,16.331816911697388
result_4207.json,4207,1,1,High,text_evidence,20.1878080368042
result_4208.json,4208,0,0,High,image_evidence,11.16818118095398
result_4209.json,4209,1,1,High,image_evidence,14.933866024017334
result_4210.json,4210,0,0,High,text_evidence,13.596492290496826
result_4211.json,4211,1,1,High,text_evidence,22.729279041290283
result_4212.json,4212,0,0,High,text_evidence,17.156068801879883
result_4213.json,4213,1,1,High,text_evidence,15.346266269683838
result_4216.json,4216,0,0,High,text_evidence,16.457274198532104
result_4217.json,4217,1,0,High,text_evidence,15.816920280456543
result_43.json,43,1,1,High,image_evidence,11.785903215408325
result_44.json,44,0,0,High,image_evidence,8.584790706634521
result_45.json,45,1,1,High,image_evidence,8.873698949813843
